Datetime,Sentiment,Text,Unnamed: 0,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2020-03-19 09:56:26+00:00,1, Coronado Out on these streets  Keep safe  wash your hands  take your vitamins  look after our elderly  pease  amp  love stay strong   corona  coronavirus  london   United Kingdom  igshid   xyfreju xjt,2171,,,,
2020-03-19 09:11:26+00:00,1, besafe  corona Reposted from  I need a big mouth to say this    regrann   United Kingdom  igshid tf otufggz p,2172,,,,
2020-03-19 08:19:54+00:00,0,I bet burglers are facing a tough time of market downfall at the moment   corona  SelfIsolation  lockdown,2173,,,,
2020-03-19 08:16:04+00:00,1,Why social distancing works                                             stayhealthy  safetyfirst  covid     corona  community  strong  infectioncontrol  SocialDistanacing,2174,,,,
2020-03-19 08:14:22+00:00,1,We are in this together  Stay POSITIVE  We will get through this  and return stronger  and better people  Reset our minds  Reflect on our lives  Appreciate what we do have   corona  wewillgetthroughthis  positivevibes  successwithsandy  coronavirusuk,2175,,,,
2020-03-19 08:00:13+00:00,1,Social distancing ref               pigeon  socialdistancing  corona  coronavirusdisease      photooftheday  instaphoto   United Kingdom  igshid    wytx   kmu,2176,,,,
2020-03-19 07:49:25+00:00,0,Shall we have a sing song     corona ,2177,,,,
2020-03-19 06:43:04+00:00,0,                                                                                                                                                                                 manager  manager football  corona  football  transfer football                                      igshid  cvjr e  t  ,2178,,,,
2020-03-19 06:35:44+00:00,0,oday calendar pin up   inthistogether  looroll  march      corona  sw    wimbledon  collierswood  southwimbledon  property  propertymanagement  freevaluations  stillworking  workinghome  itsallinthepostcode     igshid   ycrc  zkgff,2179,,,,
2020-03-19 00:37:24+00:00,0,Hope for the best and be prepared for the worst unfortunately we didn   t learnt the lessons from China or other EU countries until  Corona became so serious where people are struggling to pay their house rents and buy household items   ,2180,,,,
2020-03-18 23:20:20+00:00,1,hanks for the game it only took a global pandemic to open it  monopoly  gameofthrones wardtrowman jodileatrowman  isolation  corona   United Kingdom  igshid  qbnc qsgm j ,2181,,,,
2020-03-18 22:20:10+00:00,-1, NewProfilePic    You are either part of the problem or the cure      coronatown  corona  corvid  corvid    mask  virus  london  lockdown  shoreditch  art  streetart  selfisolation  socialdistancing  dontbeaspreader  stayhomechallenge,2182,,,,
2020-03-18 22:11:04+00:00,1,Welcome to the  apocalypse  coronatown  corona  corvid  corvid    mask  virus  london  lockdown  shoreditch  art  streetart  selfisolation  socialdistancing  dontbeaspreader  stayhomechallenge     igshid sw  rkgi ee ,2183,,,,
2020-03-18 21:30:20+00:00,-1,Wondering why there are no eggs in the supermarket  It s because I bought them all to make this souffl    Only through the consumption of aerated eggs can I overcome my COVID      frenchfood  panicbuying  corona     Knh iv  igshid  ib  zq   u j,2184,,,,
2020-03-18 20:40:04+00:00,1,Corona vir US Embracing life  Stay positive                                        houseparty  house  corona  coronavirus  gay  instagay  birthday  happybirthday   years  lads  boy  friends  werk     igshid lzq zp  m ig,2185,,,,
2020-03-18 20:25:40+00:00,1,Welcome to the  apocalypse  coronatown  corona  corvid  corvid    mask  virus  london  bricklane  lockdown  shoreditch  art  streetart  selfisolation  socialdistancing  dontbeaspreader  stayhomechallenge       igshid   pvwfo fj  o,2186,,,,
2020-03-18 19:28:36+00:00,1,Stay safe guys  I am here if anyone wants to email me or call for a chat   eventplanner  eventdesign  weddingsofinsta  londonparties  londonwedding  corona  healthylifestyle  staysane  staysafe  reachout     igshid  hn pin nibvq,2187,,,,
2020-03-18 18:43:36+00:00,1,Children in key stage   worked with Josephine today  exploring their understanding and feelings about  covid     Their work is beautiful and it was moving to see   islingtonschools  topteam  corona  Primary     hnYNF  igshid   s xer ho k ,2188,,,,
2020-03-18 18:37:33+00:00,-1,his is just attention seekers putting ppls life at risk what   s wrong with people wow  coronavirusuk  COVID      Corona can we wait till this crisis is over ,2189,,,,
2020-03-18 18:01:42+00:00,-1,   Pandemic    creates urgency for the need to prepare against epidemics by following several viruses and diseases around the globe and what   s being done to battle them                         mustwatch  CoronaVirusChallenge  COVID      Corvid  uk  Corona  outbreak  pandemic on ,2190,,,,
2020-03-18 17:30:16+00:00,1,Welcome to the  apocalypse  coronatown  corona  corvid  corvid    mask  virus  london  bricklane  lockdown  shoreditch  bagel  Bake  igshid  nhyxru hl   ,2191,,,,
2020-03-18 17:24:25+00:00,0,London is still not close to lockdown  coronaUK  corona     at Piccadilly Circus,2192,,,,
2020-03-18 17:15:03+00:00,-1,Me and miss Una failed to drag this baby to our balcony     staythefuckhome  solidarity  corona  thisgirlcan  Studios  igshid  ntooys tln  ,2193,,,,
2020-03-18 15:03:08+00:00,0,Working from home  corona  Coronavirus  architect  workingfromhome,2194,,,,
2020-03-18 14:03:49+00:00,1,We are still open and doing our bits   corona  restaurant  event  clean  virus  bethnalgreen   United Kingdom  igshid kjrj qdgss  ,2195,,,,
2020-03-18 13:20:49+00:00,-1,Just been to check on my elderly neighbours  No hugging  One is already in isolation  She   s been instructed to text me every day  She said she was so happy that I checked on her  She doesn   t feel forgotten Check on your vulnerable neighbours   coronavirus  Corona ,2196,,,,
2020-03-18 12:42:08+00:00,1,Please RT to all   Some more great  news  covid  UK  covid  UK  COVID      CoronavirusOutbreak  coronavirus  Corona  NewsPicks  coronavirusNederland  coronatuerkiye  Coronabelgie  coronavirusdeutschland  StayAtHome  Coronabelgie  PMQs  QuarantineLife  workingfromhome,2197,,,,
2020-03-18 12:39:37+00:00,1,Please RT to all   Finally some great news about  covid  UK  covid  UK  COVID      CoronavirusOutbreak  coronavirus  Corona  NewsPicks  coronavirusNederland  coronatuerkiye  Coronabelgie  coronavirusdeutschland  StayAtHome  Coronabelgie  PMQs  QuarantineLife  workingfromhome,2198,,,,
2020-03-18 12:24:59+00:00,1,Before Viral Announcement of  corona after traveling out of station to celebrate marriage function what the hell i am strong like a leaper while sung hope so much care to be like this siren craziness always stepping     eFxhpfj  igshid  pw qwphbt  x,2199,,,,
2020-03-18 12:23:56+00:00,-1,Stuck at home and going trough some old photos of myself and Johnny Moys Clampdown party at the lock tavern from        crazy party with loads of friends and family     london  corona  days             Rip Andrew      cLEHc P  igshid  opyq i wg i,2200,,,,
2020-03-18 12:06:45+00:00,0,One is Self Isolating the other Self Employed      Therefore we are Self Employting       corona  coronacrisis  Wood  igshid luqlpabxdhm ,2201,,,,
2020-03-18 11:51:00+00:00,0,How lucky we are to live in the Data age of humanity  try to think about  Corona     years ago     of the world would have died that s             people ,2202,,,,
2020-03-18 11:37:42+00:00,0,No  corona  virus in  Russia  How did they manage that    United Kingdom  igshid   wtu i n   x,2203,,,,
2020-03-18 11:17:19+00:00,1, betterlife  corona  lovecornershop  looroll  bargain   United Kingdom  igshid f ldm fx mq ,2204,,,,
2020-03-18 11:02:23+00:00,0,Here is a link to an article I wrote about shadow sparring back in Christmas      that seems apt now   martialarts  solotraining  socialdistancing  corona  selfisolation  distancelearning  shadowboxing  shadowsparring  in the shadows   igshid nog pni dii,2205,,,,
2020-03-18 10:43:25+00:00,1,Be safe  be kind  be patient  be positive   corona  gardens  isolation  visualisation  plan  keepgoing   igshid  k h ufuqvb e,2206,,,,
2020-03-18 10:37:16+00:00,1,Carpe Diem   Seize the Day Stay tuned for our        giveaway competition starting in a few days    gifts from us to help you during your isolation  corona  cbdmovement  cbdcommunity  Borough of     igshid lb sqq swzk ,2207,,,,
2020-03-18 10:36:03+00:00,1,For ALL amazing NHS employees   COVID    corona                ,2208,,,,
2020-03-18 10:25:23+00:00,-1, If You   ve Ever Lied About Your Hair Colour Being Natural           corona  coronauk  coronavirus  salonlife  corona    haircolour  coronaoutbreak  hairdresserlife  quarantine  quarantinelife  kayandkompany     igshid dtnreb  axty,2209,,,,
2020-03-18 10:00:44+00:00,-1,his is such a lovely gesture for anyone struggling with cabin fever or mental health issues due to the crisis  mentalhealth  MentalHealthMatters  MentalHealthAdvocate  MentalHealthAwareness  covid  UK  COVID      CoronavirusOutbreak  Corona ,2210,,,,
2020-03-18 09:58:20+00:00,-1,We shall fight Corona on the        coronavirus  COVID    Corona  Corvid  uk  winstonchurchill     at Woodford Green,2211,,,,
2020-03-18 09:58:17+00:00,1,he suns out But Funs out But it s still a beautiful day  My Corona haiku poem s  haku  corona  poem  beautifullife   Newham  United Kingdom  igshid  auhdrcg or  ,2212,,,,
2020-03-18 08:50:02+00:00,-1,A queue of people outside   who have obviously bought into the hysteria   corona  coronavirus  coronamadness  Common  igshid t  i d yrlx ,2213,,,,
2020-03-18 08:31:16+00:00,1, corona  coronavirus  islam  sunnah  dawah   United Kingdom  qS  igshid  lcaw beqv q,2214,,,,
2020-03-18 08:27:34+00:00,1,An interesting read for this morning if you have   minutes  psychology  corona There Is Good News About the Coronavirus   Psychology Today ,2215,,,,
2020-03-18 08:20:51+00:00,0,Now our  tv has caught  corona  virus  Borough of Ealing  igshid q o bl rqdeo,2216,,,,
2020-03-18 07:03:56+00:00,1,his SIMPLE idea might just help you   your business today  How to take control of uncontrollable events   corona  covid    virusadvice  fc via ,2217,,,,
2020-03-18 06:55:52+00:00,0, cov  d    corona  CanningTown  UK  london  max Canning Town  igshid  rjywa zv oah,2218,,,,
2020-03-18 06:29:28+00:00,1,Look after yourselves dear humans and keep the distance to save lives   FihaKheir  InchaAllah  RespectTheRules  SaveLives  corona  RabiiJibElKheir,2219,,,,
2020-03-18 01:48:57+00:00,-1,You know what rona is pissing me off  Stopping my BAG Kmt  corona,2220,,,,
2020-03-17 22:49:34+00:00,1,his is a powerful quote from a very important  visionary man  from the world of education   corona  values  leadership  bekind  thoughtfulness,2221,,,,
2020-03-17 22:35:56+00:00,-1,imes are hard for business and I am weighing up all options God bless us all in this time of crisis   corona  pandemic  unitedkingdom  crisis  business  entrepreneur  sunnamusk  firnasairways  firnasprivate  howtostartanairline  kazishafiqurrahman  blackcab  uk  london,2222,,,,
2020-03-17 21:51:38+00:00,1,  PLEASE SHOP RESPONSIBLY AND JUST BUY WHAT YOU NEED          A message you will find in  app         Corona  stayhomechallenge  workingfromhome  COVID  Uk  london all  WeShallOvercome  MothersDay  coronavirus  shopresponsibly  WeNotMe  elderlyhour  elderly,2223,,,,
2020-03-17 21:25:34+00:00,1,A little light relief on a pretty shit day for the gigging musicians out there  Just a bit of fun so don   t go all offended   corona  satire  song  fun  Drum Room Twickenham  igshid zn spw  onu,2224,,,,
2020-03-17 20:47:38+00:00,1,he only  corona I ll be thinking about tomorrow night is the large amount of bottled beer I ll be consuming  comedy night If you wanna come don t shake on it but instead click  going  on the link below  comedy with sam rhodes at                  ti as  samrhodescomedyexplosion,2225,,,,
2020-03-17 19:55:00+00:00,1,Wine and vogue for tonight   mayhem and    Purge    like behaviour tomorrow   plan  corona  distance  vogue  bible  boredcomedian  Town  igshid  krtok wue n ,2226,,,,
2020-03-17 19:47:38+00:00,0,He ll make his debut in        corona,2227,,,,
2020-03-17 19:46:23+00:00,1,Yo     Lemme show u ow fi deal wid dis  corona ting here yo U go getz u tu  limez n bac it dwn like it at  gunpoint n kill it arf bowyah  chinchin  cheers  drinkschamps nxt up itz gonna b  millertime watch       igshid  hbryn  ll  x,2228,,,,
2020-03-17 19:28:07+00:00,1,Quick shout out to all the  workers on the front line risking their own health and that of their loved ones in these worrying days  NHS  staystrong  covid     corona  thankyou   United Kingdom  igshid xi y oos kht,2229,,,,
2020-03-17 19:24:31+00:00,1,his is  babebabe by  joyandjoyce its the song made famous by  corona as    Baby Baby    I love  italiodisco and this has a wonderful vibe to it  eurodisco  hinrg  housemusic,2230,,,,
2020-03-17 19:11:54+00:00,-1,First night of no football and the mrs got a random online meditation and now I   m pretending to be iggly piggly and it begins  corona  nofootball  jesustakethewheel,2231,,,,
2020-03-17 18:57:01+00:00,-1,Well done    Compare that to  specifically  profiting from the promotion of fear and greed in these troublesome times  coronavirusuk  Corvid  uk  corona  coronavirus  ads  twitterads  PSA  CoronavirusOutbreak  society,2232,,,,
2020-03-17 17:44:12+00:00,0,Stay well people  corona  london  keepwell  Margarets Tavern  TESHVmf  igshid    mzsjve b p,2233,,,,
2020-03-17 17:44:08+00:00,1, Them there olden days  Can someone tell me a decent joke  Will post best one   isolation  corona   England  U K   SklDzdH  igshid  skc kxc hhwj,2234,,,,
2020-03-17 17:43:15+00:00,-1,Virus of madness    COVID      coronavirus  Corona  CoronaVirusApocalypse  VirusCorona,2235,,,,
2020-03-17 16:33:04+00:00,1, corona update from Collective Cinema     Anyone who has tickets to an upcoming screening  you can either hold onto it for a future date  or claim a refund   you will have an email from SeeTickets with details     Best     igshid  sr  i os shk,2236,,,,
2020-03-17 15:15:30+00:00,0,Anyone who has ever enjoyed a disaster film is getting what they fantasised about   Corvid  uk  corona,2237,,,,
2020-03-17 15:05:30+00:00,1,A great documentary series on Netflix for those at home is    Pandemic     Well predicted Netflix   pandemic  corona  isolation  isolationfilmclub,2238,,,,
