Unnamed: 0,Datetime,Text,Sentiment
707,2020-04-05 13:11:35+00:00, flatteningthecurve  Corona  COVID  StayTheFHome,0
708,2020-04-05 13:05:09+00:00,LIVE BLOG  Global airlines and their cash burning situation  via   coronavirus  coronavirusupdates  covid    corona  coronaviruspandemic  IATA  avgeek,0
709,2020-04-05 12:52:34+00:00,Glory to God  He is with us in these moments of isolation   struggle  I am watching church online   praying for healing around the world on this  palmsunday  palms  church  churchonline  praying  prayers  corona  virus  covid  healing  ,1
710,2020-04-05 12:20:04+00:00,I   m now on   Let the games begin      Check this little   toosieslide vid that blake the artist  amp  I did today  LINK TO MY  TIKTOK IN BIO  GiveAFollow    dancers  wearethedancers  corona     mVSpmp  h  igshid   narx kjcua,0
711,2020-04-05 12:19:36+00:00,It   s Sunday  Stay in Bed       by samanthakaystudios        goodmorning  bedin  stayinbed  quarantine  selfisolation  socialdistancing  covid    corona  boudoir  boudoirphotography  portrait  plussizepinup     mVQUKHPnG  igshid  vs slfoek q,1
712,2020-04-05 11:54:10+00:00,Now when they failed to spread  Corona Muslims of  TablighiJamat started shooting ppl with guns    This  deathcult  masked as  religion  is out of control  amp  more dangerous than any virus  This cult is already a mutated plague  Let s get rid of them ,-1
713,2020-04-05 11:48:22+00:00,LIVE BLOG  Bustling tourist London stilled by COVID    lockdown  via   coronavirus  coronavirusupdates  covid    corona  coronaviruspandemic  londoncoronavirus,0
714,2020-04-05 11:35:38+00:00,Am I being left alone on this planet         aloneinnyc  alone  coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine  quarantinelife  staysafe  covid     stayhome     mQOVqDPC   igshid  hq   c zu  x,-1
715,2020-04-05 10:58:00+00:00,LIVE BLOG  Australia infection data shows key role of cruise ships in outbreak  via   coronavirus  coronavirusupdates  covid    corona  coronaviruspandemic  australiacoronavirus,-1
716,2020-04-05 10:39:41+00:00,Now it s past my bed I know And I d really like to go Soon will be the break of day Sitting here in Blue Jay Way    yassokagacikmayasagi  ArribaLaLuna  Corona  t  rkiye,1
717,2020-04-05 10:00:18+00:00,Be careful    coronavirus  coronavirussymptoms   coronavirusnews  corona   Covid  usa  covid   coronavirustreatment   coronavirususa   prevention   ,1
718,2020-04-05 09:45:36+00:00,   There is no reason why the American taxpayer should  contrary to the establishment in Washington  D C   have to pay for the tremendous harm caused by the Chinese government       drags china to international court for covid    war   India  China  America  COVID    Corona  Virus  Disease  InternationalCourt,-1
719,2020-04-05 09:28:36+00:00,  besafe  behealthy  stayathome  corona  mask  Repost                          if you go to the grocery store  or need to be in a public place where you aren   t able to be completely  ft away from others      l  wSAEoJ  igshid srmjoayz mrg,0
720,2020-04-05 09:03:31+00:00,LIVE BLOG  Police homicide squad launches criminal investigation into Ruby Princess coronavirus deaths  via   coronavirus  coronavirusupdates  covid    corona  coronaviruspandemic  RubyPrincess,-1
721,2020-04-05 08:51:57+00:00,No dear  if you propose  Corona  he will love to stay here please don t do for the life of people  Because you are so sweet and nice ,1
722,2020-04-05 08:21:57+00:00, st of all these stats are wrong  But even if it was true  what s the purpose  Do you mean to say we shud forget  Corona  amp   Tablighis spreading it as Jihad  I m always amazed at ppl like you  shamelessly diverting attention from a problem caused by illiterate  jahil mullahs ,0
723,2020-04-05 08:05:27+00:00,LIVE BLOG  Single passenger flights   The daily woes of airlines and the crew still working  via   AmericanAirlines  coronavirus  coronavirusupdates  covid    corona  coronaviruspandemic  coronacrisis,0
724,2020-04-05 06:12:15+00:00,Save your life from the CoronaVirus  covid      coronavirusoutbreak   coronavirusnews   coronavirusupdate   corona   coronavirus  symptoms   covid     covid   coronavirustreatment   coronavirususa     covid  news   prevention  coronavirustips,1
725,2020-04-05 06:12:04+00:00,Be careful    coronavirus  coronavirusoutbreak   coronavirussymptoms   coronavirusnews   coronavirusupdate   corona   coronavirus  symptoms   covid     covid   coronavirustreatment   coronavirususa     covid  news   prevention  coronavirustips,1
726,2020-04-05 05:51:51+00:00,Coronavirus Kills Some People And Hardly Affects Others  How Is That Possible    Working Woman Report  kills some people and hardly affects others how is that possible   coronavirus  corona  covid     corona  symptoms  carrier,-1
727,2020-04-05 05:22:59+00:00,In advance of Episode      here is some stellar advice from the indelible   Protect ya neck  New York   brooklyn  nyc  newyork  newyorkcity  fortgreene  newyorker  newyorklife  wutangclan  wutang  protectyaneck  corona  coronavirus  socialdistancing,1
728,2020-04-05 04:14:26+00:00, ThankYou  corona  CoronaVirus,0
729,2020-04-05 03:52:24+00:00,Can t Believe It  I can t believe  America hater  Barack  Obama hasn t been arrested  He gave away billions of dollars of our money to Iran  We could ve used it to buy medical equipment in this  Corona  virus situation  Obama is laughing while  Americans are dying ,-1
730,2020-04-05 03:46:16+00:00,Life in NYC        nyc  corona  stayhome  isolation  lagpdgoUY  igshid  hb   iyv fs,0
731,2020-04-05 03:34:22+00:00,  covid    coronavirus  corona  epidemics  sadness  virus  viruscorona  outbreak  togetherwesolve  togetherwestand  jesus  jesuschrist,-1
732,2020-04-05 03:01:47+00:00,he Last Passenger  covid    corona  nyc  pandemic  timessquare  cuomo  hope  Square  New York City  lVa djD u  igshid   hfoxql zsi,1
733,2020-04-05 02:50:26+00:00,Mr  Mark getting down and dirty on the floor for his tumbling class   tumbling  class  downanddirty  broadway  broadwayperformingarts  funny  stayhealthy  stayhome  staysafe  corona  coronavirus  covid    covid     lUHfrj     igshid u a mxl zu  ,1
734,2020-04-05 02:50:14+00:00, ojolviral  saiddidu  corona  DiRumahAjaYa Krenn,0
735,2020-04-05 02:43:22+00:00,Galo   s hiphop class   s moves have us all speechless Their moves are so smooth it gives me goosebumps     hiphop  hiphopdance  dance  moves  speechless  smooth  goosebumps  stayhome  stayhealthy  staysafe  corona     lTTu DsR   igshid hkiwhbryp lt,0
736,2020-04-05 02:42:54+00:00, sotrue  pants  bras  justsayno  corona        wendyknows   lTQg HYhobrmOM gfmNXR TW d chRSSEDrU   igshid   ckn pnipqh ,0
737,2020-04-05 02:38:45+00:00,Wtf     corona  coronaBeer,-1
738,2020-04-05 02:32:17+00:00,Look at Ms  Elisa   s ballet class go   Our adults aren   t letting anything stop them they   ll dance from home     ballet  dance  adult  home  stayhome  stayhealthy  staysafe  corona  coronavirus  covid    explore     lSCyGjov   igshid  vb l acb cu,-1
739,2020-04-05 01:51:58+00:00,In it for the long haul  so we might as well make it funky  A dozen    seconds of love   flute  funky  quarantine  groovy  longhaul  nyc  music  musicnyc  livemusic  bekind  spreadlove  jazz  soul  improvisation  oneminuteimprovisation    secondsoflove  corona  newyorkcity,1
740,2020-04-05 01:39:24+00:00,I don   t feel lively  overheard  corona,1
741,2020-04-05 01:39:00+00:00,his picture reminds me of good ol  Corona  Temptation to touch and be around others   couldbedeadly,1
742,2020-04-05 01:38:55+00:00, corona  coronavirus  coronamemes  covid  populationcontrol  vaccination  vaccines  Qanon  TheGreatAwakening  GreatAwakening  covid    pandemic  shelterinplace  quarantine  selfquarantine,0
743,2020-04-05 01:09:04+00:00,Friendly reminder          SocialDistancing  SlowTheSpread  PrayersUp  Corona  Covid     ServiceWorkers  EssentialWorkers  PrayForTheWorld  Psalm    Quarantine  StayHome  WashYourHands  QuarantineAndChill     lIhEKAoVl  igshid  sgpkyuhue  m,1
744,2020-04-05 01:08:39+00:00,Went to a Polish deli to replenish some essentials  corona  Polish  polishgirl  princepolo  lIeRfp  G  igshid   qhv vic l  ,0
745,2020-04-05 01:05:20+00:00,Unsere Reportage aus New York im  Spezial hier auf youtube  NewYork  Corona  USA,0
746,2020-04-05 01:01:33+00:00,  Top  SocialDistancing T shirts in    coronavirus  corona  covid  ,1
747,2020-04-05 00:59:49+00:00,Local BK businesses Tend Greenpoint  Apprvl   Burnin For You all put together fundraisers for our mission this week     thank you from the bottom of our hearts  So far  they ve raised enough for     meals   counting  NYC  NewYork  Brooklyn  donate  COVIDkindness  corona ,1
748,2020-04-05 00:59:14+00:00,   deaths in the past   weeks  I m so tired of saying R I P           SocialDistancing  SlowTheSpread  PrayersUp  Corona  Covid     ServiceWorkers  EssentialWorkers  PrayForTheWorld  Psalm    Quarantine  StayHome     lHZQQgD    igshid  a ob z uvj  ,-1
749,2020-04-05 00:56:47+00:00,Bored    I did my own box braids      bored  quarantine  daynumberidk  daynumber  corona  stayhome  York City  N Y   lHHOWgwKU  igshid  osyt gkyeh k,-1
750,2020-04-05 00:47:41+00:00,  Top  SocialDistancing T shirts in    coronavirus  corona  covid    top social distancing t shirts in teepublic ,1
751,2020-04-05 00:42:08+00:00,Corona ain   t stopping me   homestudio  corona  Quarantine  MusicIsLife  hiphopartist,-1
752,2020-04-05 00:32:26+00:00,he new  mask the m    m is for  mati  evileye I am even wearing it around the house  corona  ellenkaris  greekgoddessofcomedy  standupcomedy  kariscomedycornerpodcast  hiremeaftercorona  lEU AA Gc  igshid vgvjxpyu n s,0
753,2020-04-05 00:13:23+00:00,en az  ndan y  z milyarl  k hasar var     koronavir  s  corona  covid  ,0
754,2020-04-05 00:09:19+00:00,Pandemic Posers ft  our dear friend Bari  LiftAssist  Covid  Covid    EMS  EMT  NYCEMT  HealthcareWorkers  Bariatric  SocialDistancing  QuarantineLife  NewYork  NewYorkCity  Corona  CoronaVirus  PPE  PPEShortage  GiveMePPE  N    Mask  Masks  MinimumWageHeroes,1
755,2020-04-04 23:56:55+00:00,Back when a bi h could get a proper blowout from her favourite stylist         comebackbangs  missingmystylist  covid  covid    coronamemes  corona  quarantine  throwback  flashback     lAQ  nL r  igshid  wk jtlfkhqjz,1
756,2020-04-04 23:40:58+00:00,Someone has a new favorite food  stayathome  safeathome  tortellini  corona  brayden  childmodel  itsaboy  motherhood  momsofinstagram  mom  momlife  infant  love  family  familylife  familygoals  toddler     k b hJPB   igshid  gdk  chjn b ,1
757,2020-04-04 23:38:26+00:00,WILL THE COVID    VACCINE BE THE MARK OF THE BEAST   ShareAShow  PodernFamily  coronavirus  covid  corona  virus  rus  coronav  quarantine  love  stayhome  socialdistancing  china  staysafe  pandemic,1
758,2020-04-04 23:36:00+00:00,Hi I   m Mr  Quarantine   Hope your having a Blessed day  goodvibes  saturdayvibes  moodbooster  dancechallenge  corona  coronavirus  fuckthecorona  vibecheck  k rJoB qf  igshid   g ia ssd o,1
759,2020-04-04 23:33:52+00:00,Spring Flowers  springflowers  flowers  springinquarantine  spring  coronaqueensnyc  coronaqueens  corona  queens  nyc  nofilter  unedited  canon  d  canonphotography  canonphotographer    mm  mmf   Harding     k n  j Yj  igshid  chiqr qy x z,0
760,2020-04-04 23:28:53+00:00,Now a main stay in all New York boroughs  Every  pm people scream from their balconies  bang on their railing  whistle  any noise imaginable to honor men and women on the frontlines of the Corona virus pandemic  ClapBecauseWeCare  COVID      covid    coronavirus  Corona ,0
761,2020-04-04 23:25:26+00:00, I   m good  quarantine  cough  corona  dance  jump  tiktok  xogabbz  k brNhDu   igshid rmwe wtsemt ,1
762,2020-04-04 23:17:17+00:00,I Heart NY  iheartny  iheartnyforever  iheartynyalways  nofilter  unedited  canon  d  canonphotography  canonphotographer    mm  mmf   coronaqueensnyc  coronaqueens  corona  queens  nyc  graffiti  City  k uaGDQef  igshid  lduvc gr  zt,0
763,2020-04-04 23:10:32+00:00, emergency  corona  frontline  k  CfBg    igshid qh q mpgzmid,-1
764,2020-04-04 23:08:28+00:00,With Love of NYC we stand with you and thank you to all Health care   covidkindness  selfquarantine  corona you suck  besafe for yvelinemodels  k ZP HvW   igshid    auwkholplt,1
765,2020-04-04 23:08:08+00:00,         Lexington Avenue            nyc  ues  uppereastside  manhattan  newyork  newyorkcity  nyclockdown  nyconpause  crosswalk  trafficlights  redlights  corona  shotoniphone  polarr  East Side  k rgaDIee  igshid vri tjubv  s,0
766,2020-04-04 23:05:49+00:00,Please pray for me y all  I m dreaming about doing hair and even in the dream I am waiting  corona  covid     hairbykaryne  haircommunity  Quarantine  iamnotokay  checkonyourfriends  k an AeRi  igshid e pefyu pfr ,1
767,2020-04-04 23:04:23+00:00,Quite a New York scene   covid  covid    corona  coronavirus  getloud  k EwpBIJv  igshid  e ev doy  tz,0
768,2020-04-04 23:02:00+00:00,Selfies  quarantine  quarantinebutmakeitfashion  coronaqueensnyc  coronaqueens  corona  queens  nyc  regoparkqueensnyc  regoparkqueensnyc  regoparkqueens  regopark  nofilter  unedited  iphonex  canon  d     k  akj ub  igshid    y njc  yi ,0
769,2020-04-04 22:59:59+00:00,his made me holler for some reason   Priorities   corona  covid  covid    coronavirus  tiktok  fyp  powerpoint  business  socialdistancing  quarantine  isolation  challenge  k vwYpNN   igshid  pevbcaw lhq,-1
770,2020-04-04 22:57:00+00:00,caitlyn jenner is       looks like someone did the wrong crossover  corona,0
771,2020-04-04 22:56:35+00:00,Andrew Cuomo Press Address  como  corona  quarantine  quarantinecomedy  nyc  brooklyn  government  laugh  hilarious  funny  live  press,1
772,2020-04-04 22:41:36+00:00,Steady Lurking  lurking  Eat  Corona  Virus  K  Murda  ArtAddict  Nyc  Get  Money  Build  Stealth  Health  Wealth  Culture  BeSafe  Tunnel  Vision  Edits  Essential  Worker   New York  k eKZgk n  igshid  a   g  cxvwb,1
773,2020-04-04 22:37:32+00:00,Shouts to my big sis and niece  Everyone is doing their part drclorraineb                      humanity  safety  facemask  doctor  revolution  safetyfirst  clearskin  medicine  coronavirus  corona  virus  medstudent     k LRJAUDf  igshid  r at sf   l ,1
774,2020-04-04 22:37:26+00:00,Steady Lurking  lurking  Eat  Corona  Virus  K  Murda  ArtAddict  Nyc  Get  Money  Build  Stealth  Health  Wealth  Culture  BeSafe  Tunnel  Vision  Edits  Essential  Worker   New York  k bUYg Cm  igshid  tna pdm skst,1
775,2020-04-04 22:35:54+00:00,BEST VIDEO EVER   TALIA WAS DOING TODAY   S AT HOME WORKOUT    P S  I can   t stop watching this video   fakecelebrity  homeworkout  homeworkouts  investinyourself  fitnessprofessional  corona  nyc  lovewhatyoudo     k j RJ ga  igshid  r j r u hl k,1
776,2020-04-04 22:34:37+00:00, Covid    Corona  StayAtHomeChallenge  QuarantineLife  socialdistancing,0
777,2020-04-04 22:32:20+00:00,Day       I think  corona is out my system    bout fucking time    Time to donate  blood,-1
778,2020-04-04 22:32:09+00:00, coronavirus  CoronavirusPandemic  Corona  coronanewyork  coronanews,0
779,2020-04-04 22:26:48+00:00,Needed some almond milk and cane sugar  Alcohol is needed for this pandemic Kinda glad I decided to detox during COVID     My chances of getting it would have been greater   corona  milk  booze  nyc  stayhome  alonetogether  alcohol,1
